Date,Open,High,Low,Close,Volume
2013-10-31,6.3265,6.3265,6.3265,6.3265,110
2013-10-30,6.4176,6.4176,6.4176,6.4176,841
2013-10-29,6.4176,6.5996,6.4176,6.5996,1631
2013-10-28,6.5996,6.5996,6.5996,6.5996,1648
2013-10-25,6.7362,6.7362,6.1991,6.1991,385
2013-10-24,6.7817,6.8272,6.7817,6.8272,346
2013-10-23,7.0548,7.0548,5.9897,5.9897,312
2013-10-22,6.3538,7.61,6.3538,7.2823,2902
2013-10-21,6.3538,6.3538,6.3538,6.3538,110
2013-10-18,5.6438,5.6438,5.6438,5.6438,5
2013-10-15,5.4526,6.3538,5.4526,6.3538,18225
2013-10-14,5.5073,5.5073,5.2888,5.4617,3376
2013-10-11,5.4709,5.6438,5.4709,5.6438,1385
2013-10-10,5.2342,5.4617,5.2342,5.4617,264
2013-10-09,5.1887,5.4617,5.1887,5.4617,2472
2013-10-08,5.3889,5.3889,5.1431,5.1431,1494
2013-10-04,5.6438,6.099,5.3252,5.3252,5394
2013-10-03,5.4709,5.4709,5.4709,5.4709,159
2013-10-02,5.0976,5.7803,5.0976,5.7803,1019
2013-09-27,5.5073,5.5164,5.5073,5.5164,769
2013-09-26,5.7803,5.8077,5.7257,5.7803,3979
2013-09-25,5.9624,5.9624,5.9624,5.9624,1114
2013-09-24,5.9624,5.9624,5.9624,5.9624,1050
2013-09-23,6.1445,6.1445,5.9624,5.9624,2039
2013-09-20,6.017,6.017,6.017,6.017,79
2013-09-19,6.281000000000001,6.281000000000001,6.0079,6.0079,790
2013-09-18,5.8714,6.372000000000001,5.8714,6.372000000000001,734
2013-09-17,6.2355,6.3083,6.2264,6.3083,2420
2013-09-16,6.3083,6.3083,6.2992,6.3083,871
2013-09-13,6.0079,6.2992,6.0079,6.0079,1179
2013-09-12,5.9169,6.1445,5.9169,6.1445,1686
2013-09-11,5.9169,5.9169,5.9169,5.9169,219
2013-09-10,5.9169,5.9169,5.9169,5.9169,72
2013-09-09,5.662000000000001,6.1809,5.662000000000001,6.1809,1241
2013-09-06,5.7348,6.0898,5.662000000000001,6.0716,1321
2013-09-05,6.8272,6.8272,5.7895,6.19,4315
2013-09-04,6.4722,7.255,6.4358,6.9091,1374
2013-09-03,6.4722,6.4722,6.4722,6.4722,692
2013-09-02,6.8272,7.2277,6.8272,7.2277,236
2013-08-29,7.2277,7.2823,6.4722,6.4722,3028
2013-08-28,7.2823,7.2823,6.8363,6.8363,2972
2013-08-27,7.1003,7.692,7.1003,7.4644,1167
2013-08-26,7.2823,8.1835,7.2823,7.2823,837
2013-08-23,7.8285,7.8285,6.8363,7.3278,3017
2013-08-22,6.8272,8.1926,6.8272,8.1744,7382
2013-08-21,6.372000000000001,7.8194,6.372000000000001,7.7375,7645
2013-08-20,5.2797,6.3265,4.6425,6.3265,24364
2013-08-19,5.3252,5.5983,5.2342,5.2888,2025
2013-08-16,5.7348,5.8714,5.4617,5.5983,5386
2013-08-14,6.4631,6.8272,5.1887,6.099,12425
2013-08-13,6.19,6.9637,6.19,6.4631,16248
2013-08-12,5.2069,6.19,5.1887,6.19,15582
2013-08-09,4.5424,5.2797,4.5424,5.2251,25619
2013-08-08,3.3681,4.2784,3.3681,4.2784,2006
2013-08-07,3.7322,3.7322,3.2769999999999997,3.2769999999999997,1643
2013-08-06,4.0053,4.0053,3.7322,3.7322,2997
2013-08-05,3.6412,3.9143,3.5501,3.9143,4792
2013-08-02,3.1860000000000004,3.8232,3.1860000000000004,3.7777,5256
2013-08-01,3.0039999999999996,3.1769,3.0039999999999996,3.1769,1318
2013-07-31,2.8219,2.9129,2.8219,2.9129,549
2013-07-30,2.5488,2.7309,2.5488,2.7309,990
